idx,BKS,VBF,PIP,VFY,WJZ,FJJ,IYB,BHM,SWA,AZE,HLJ,ZMT,FZK,PCW,UPL,BWV,SYQ,ZNO,YTP,YWM,MHI,RKP,LSI,DZZ,BHT,target
937,0.9017932953972275,-0.02134179236105242,3.964505367346442,-1.9792229461228064,14.708490869946527,-0.9963257096824141,-2.3507077038240594,0.479880988756617,B,1.0588546137501234,1.5697241693872603,A,1.8811839200388916,2.0225177535986836,6.388983060551681,H,4.979602368638943,0.22084058621174388,6.3972965830287745,0.03969343062661896,B,7.1953714920795315,A,5.2153014051177555,6.089103995842691,1.8552269512886004
938,0.8247874879242647,-0.06360980488131575,-2.6753181285448013,0.19035828582992376,5.493853824268364,0.049059621122834574,-0.5264655603810725,0.04796081089309627,A,1.85030692592303,0.492321421091379,E,2.814652404945975,3.0328405991490177,4.0930410405802045,C,1.9547498841971964,0.030692162757970955,5.844865304841523,0.13060618086767997,C,7.7281380239993895,H,3.3811214943389842,7.048821937513079,4.776149279386812
939,-1.6251781670493877,0.9497415458864965,5.003303462105509,0.30248681366365826,2.331097610655203,1.4734091043640078,1.3167945145708841,0.38703793502460143,A,0.12596235872888367,1.242645103103168,C,2.857774353574238,0.9589042230151535,6.62231009588058,B,4.026306343187003,0.18276016374838522,5.911035431072676,0.08961702448640659,C,7.233743607721977,M,5.5654049280724625,-3.372327219219364,2.092460420637194
940,-1.6614998223926316,-1.4747309197590268,-1.5339093992163184,-2.1521759112248398,5.251448032044513,-2.7545090545747395,-0.5308496307151309,0.018547615098312733,A,0.6938310618682072,-1.0256879626035302,D,3.0364237970295775,4.9487340232104895,4.0486794629423795,J,3.0042309316060907,0.017484291649430824,5.023968131509866,0.19880500657294436,C,7.809594620363178,B,3.361397705584011,5.306691605277832,3.949493936075979
941,1.5594630302624226,-0.1586941153807984,-3.0074376106339358,-0.9145308398524883,6.243379371130633,-0.6605518229289217,-1.2681546265219308,0.21413088932346475,B,0.9674931824954915,0.1785254196643823,D,2.8829688082009493,3.1016739475444184,4.130145823500378,H,1.02639543452838,0.042564896495221126,6.010477089759333,0.07009803741604939,B,7.594172216756463,G,3.429040269040435,6.904472903847139,4.729515175619776
942,-0.5247688909635526,0.20015135588905086,-0.43860550295227657,-2.6430026745725077,9.984004901369255,-0.6645368513556468,0.2891936479469328,0.1528231950839013,A,-0.17104799595042164,1.359183245856617,E,3.05247555210674,4.8753470813243265,4.4997311544306875,D,3.011038811460156,0.09068908785561522,5.794542509779617,0.05728464815002787,B,7.392213713375168,M,4.799015404735077,-3.2244103470256404,1.931331521755213
943,-1.8255302467327739,2.33401349132584,1.331165059164261,-0.0539972795435919,4.642847421062581,0.8101347656495301,1.0538373159936631,0.1467772646278365,B,-0.16823309040465295,-0.6648026787564266,A,2.6097054716758223,2.0676104361967664,4.590874026336284,D,4.939054319792821,0.10650799220492366,5.142082087995317,0.03403486703615083,A,7.400561331514928,N,4.117057418737768,-2.1444652670067024,2.7069056782131216
944,-3.1177269383591235,0.593636128866365,-2.117430714340496,-2.5615508194480023,15.316683446890636,-0.881615413231625,-1.1567834381640807,0.02770430172658261,B,0.21692563691265385,0.03600371011907956,C,2.4745727420991037,4.969904602291128,4.924221277709218,G,1.987184271895643,0.0626896839449403,4.920731406494658,0.07668817100908948,B,7.5074646993047605,H,3.889844702923025,-0.9054925693941308,2.24102068600855
945,-2.874471480118974,-0.6243965167163149,-1.990218435293298,-2.8492768531345662,1.5628173555034266,-0.10472281313779437,0.6496713473191881,0.17528036975384748,B,-1.2486406342573118,-0.8664112362406703,B,3.3617942483394776,5.044499492459128,6.595572080717094,J,5.92651798628022,0.1355957884384249,5.764209057700746,0.05287436940819498,A,7.2939272417296035,I,4.450300316733789,4.012542924054735,2.4697994639755634
946,-1.4018386412687378,0.1891584843808988,5.253030507803307,-1.6655804130784453,7.4314395861490254,0.8029386879386307,0.4555133784172678,0.250291837459982,A,0.5624764748125287,0.4442156100245815,C,3.252518963722406,4.103630329899421,6.762248061575742,E,3.9549604635415343,0.14722905232899114,5.097537149421751,0.006471908056119215,C,7.286252818601114,F,5.342384663908747,1.8575352468567061,2.8952765118552235
947,-2.1403278353329025,0.47945488206348,1.6296264617828924,-2.3193108866751233,7.611397090040144,0.5208217750764552,-0.08906357068377933,0.20866694032714697,A,0.169781745545775,0.4748574791962749,D,2.7188441173259412,3.964430457942728,5.622497493649709,C,1.8719503046667005,0.06903716497898592,5.463713840536977,0.10897707822601084,A,7.500328832185288,I,3.5570201122938805,3.2888867465033713,1.9926934372567129
948,-0.6268422722818416,0.7992076417475298,-2.909200123609469,-0.8076913935203445,3.6589195858480137,0.9579471516259832,1.1172448326859687,0.4712859887050671,B,1.1789459423339854,0.5965239787489396,E,2.4472331522551474,3.9843933090705614,6.565757956071346,D,3.0241417640229207,0.16302023432777762,5.239975181836206,0.014575952118533547,A,7.246938229942889,K,6.104789614202007,-1.7250517632664415,1.843892609181741
949,0.9204061004806157,1.7427139640495466,-0.9601412646304992,-0.9838178075233333,7.909458657171651,-1.0912631390627843,-1.9262081199030858,0.043152275442123494,B,-0.16355936159577272,1.5310216946814943,A,2.6724898842608558,1.0299525379268002,4.117812359665525,C,5.903979801175136,0.0895088959979437,7.438202047784543,0.06019038691294127,C,7.377268784124952,J,5.100800848374997,-2.313347141478684,2.399148181286267
950,-2.026330587456095,-1.765460816395389,-1.2110138583398977,-2.037931750790469,0.14038352183049785,-1.382681180392878,-0.251986018871517,0.06906295250012266,B,0.16806885726535847,-1.4430692352408272,E,3.475709626769494,5.109533840439263,4.122801187225685,J,2.063430045857204,0.02348409045485127,5.091584638643821,0.17159664182395476,B,7.778223732837951,I,3.2958505453230766,0.48518339345522454,2.466187376593104
951,-1.9469920932183518,0.414266707850328,0.7502787822817918,-0.44168695361023025,10.923141078283596,0.7052232156938465,0.4902597938574599,0.4354599705157502,A,-0.07324858728559473,1.862879728724472,B,2.4362780186004898,0.9650606665824728,6.6483702670289055,E,1.96523954020045,0.3826654617127744,6.290306478285694,0.04049107118013012,B,7.034881801392529,J,6.9109479520734585,-1.5348307522743418,1.8420592782583058
952,-2.191544983051672,0.13392963151710918,5.609343803662291,-0.1994470208373511,5.248750733337896,0.8385958559846355,-0.08209834784358765,0.03948750363022106,B,-0.5670796234376768,-0.5621988009645421,A,3.6462974056290696,2.009920448159649,4.76765961561072,E,3.020215867223912,0.05915973145414399,5.15481652244161,0.15008263002012762,C,7.547991038983274,I,3.640644402792038,-2.898692484371833,2.3294937622898004
953,-2.9570357018449065,1.5203946388085654,-1.7406410039401727,-0.27296525370946945,7.5481874458632365,-0.7014773892018065,0.021508852818055434,0.11941081864018044,B,-1.0304886763581886,-0.46811454081234793,A,2.9863408586752738,4.977713830306876,4.3608434045685724,G,2.0292937472458528,0.09518608373062072,4.989397173781581,0.08721327807610806,C,7.386020319271474,K,4.217247174542233,-3.902948714837779,3.2154440372548674
954,-2.724103042844253,-0.32424312064125416,-2.7533386600189047,-2.54515466679307,7.122389991220263,-0.004542978579079014,0.9162340295784512,0.13623418843000856,A,-0.7271853129588262,-0.9806060681624795,B,3.4204336636855874,2.9349026685011106,4.522820498658596,H,2.0128933285431603,0.05123806047473382,4.77272291057328,0.10708901120387403,A,7.588786656666295,I,3.318801676185677,-1.0536791687636748,2.0493485771154156
955,-2.04649907036469,0.5571840407167127,1.8951460052843934,-1.4370920922097032,0.2804643784820193,0.7643033594922205,-0.21682978637751069,0.2921996703045016,B,-0.618618764231383,0.023104587705355357,D,3.544929257490809,4.025967243957853,5.220652605509616,C,4.973423041185889,0.024423942016461656,5.467843918922006,0.18312187866708715,C,7.749680264360061,M,3.3534626986417297,0.1376791981883596,2.4052246928124985
956,-0.897627711226977,1.621413650507433,-1.3830075493201293,-0.004279913428634208,6.183553215800456,2.2346254878590925,0.1346595992329214,0.1437222168261206,B,-0.5769188431614749,0.7365218444512991,D,3.3520578593713166,5.00140121383065,4.559227832346529,A,6.024925798981294,0.10172384174493018,6.268980950927591,0.08214085022998066,A,7.482152566880972,O,3.945442399840487,-3.3780132470730133,4.336983190000323
957,-3.7420503966980667,0.22493000663084606,-2.966182704251464,-2.5128912696333625,2.9886730117796914,-1.0240139178750896,0.15464721208821386,0.12169724103428917,A,-1.5710462529629718,-1.142016285605411,A,3.513094569237366,2.007088920770283,4.078265517806333,H,4.020055382970208,0.030382737671505563,5.71609189875104,0.1902097034003551,B,7.7296190530241855,I,3.4821134789422237,-1.930022783322721,2.0296274897948594
958,-0.2798941166000568,-0.7039749692783472,0.47176140428276736,-1.115515936912955,5.2257270922177925,0.4485326606687369,-1.287312196356632,0.009281916890091606,A,-0.24845115506351084,-1.3878025699362477,D,3.85661548059373,5.043997977863553,4.046697299111778,D,1.9679489068890383,0.001488362772757774,4.780867947483671,0.6782766060472936,B,7.919056129195841,H,3.1818772121622865,6.242392795156242,1.8464682295964931
959,-2.8475248030944615,-0.9361420983721532,-0.1842677937310105,-1.318616666574059,5.919016163448159,0.7623545245115073,0.22899573819576374,0.44685092103123786,B,-0.01702971060580131,0.3777061661611655,D,3.1127496221307362,4.942929026566664,5.53461265236407,H,2.9696935081943954,0.2556358219916661,5.861839719255732,0.03816708425635849,A,7.122397152857757,H,5.878858802752658,1.16397872964114,3.9121755590270286
960,-3.6252886108052453,-0.13687095285150258,7.227913793791912,-0.7521560377536365,0.5800626519876868,0.2048108804916459,1.115110302593242,0.05095388480560417,A,0.057522153587836855,-0.4821488010290426,E,3.458969728346995,5.025066032411363,4.315263884646394,C,4.966978875193945,0.03346932318176831,4.715540025679694,0.1995511115410518,C,7.671724282054881,I,3.7546014478783656,-1.563774920802555,2.278437143542777
961,2.6662040138304093,0.49370930839539334,2.648777131049713,-2.433026138959335,7.042669489437726,0.0016587507272786428,0.15542047536056705,0.29524795251671604,A,-0.5001088408633333,0.9213299421305642,C,2.848051368513544,2.0763350433540517,6.356548902333955,E,2.9545002562139806,0.07798940120302456,6.266982525801631,0.11544931771207216,B,7.4556286834368946,J,3.8759150264745514,-1.440608715139419,2.164500313145448
962,2.4179765001300453,0.29505365969416625,-2.7895920746996357,-2.1490024623238853,0.05442780023049387,-0.5438483095409988,1.0186373871729684,0.08011753345165394,A,-1.0527035066090995,-1.3741247751599899,A,3.436555503550119,1.0572248420084507,4.036566748759566,C,6.05433405632059,0.014519528103628504,4.476397120992681,0.3998266835007621,B,7.791552994061116,H,3.197549301263229,3.920457611442118,2.7795459538093366
963,-2.950955445352298,0.3661887832247625,-0.8722746781052564,-1.5597987830466202,6.6369479950806065,0.7400308504632219,0.5573824092598532,0.26128264263130097,A,0.04395939678689307,0.07552367599560478,B,2.580601069102885,5.009925155606552,5.593976676798121,D,6.035092970550845,0.21347530041503135,5.348569287777069,0.05563126063701771,A,7.149190314306342,F,5.353360111417348,-2.992633836134399,1.8456805147010358
964,3.249416620713117,0.20504677209826644,-1.7612234566083451,-2.719694356345581,6.32925791176362,-0.2036808423661746,-0.6314242785854693,0.15038497195910894,A,-0.11769264549018917,-0.7080358766361653,B,3.038093245413211,2.930066534048382,4.338330313685509,H,3.89855174383844,0.05334312566778524,5.6543747110107105,0.044105014646130654,A,7.519043653498621,G,3.6839803056333773,-1.2493585966013487,3.8867574862328604
965,-0.49776954999397044,0.4511908088243583,8.49120054554906,-2.1802080431832733,4.823281579119886,0.6559404657606094,0.668132954945102,0.018196133988863907,A,-0.44745477678084805,-0.2256685519164107,D,3.495226554574145,1.0013430979875988,4.333589606697336,B,4.99738471333573,0.04178322761757368,5.239200899552825,0.12025084672929044,B,7.564147719253778,H,3.7822815496932254,3.832314747093202,4.686668143010302
966,7.204157063181309,1.2184189099277685,-1.9735959679783872,-2.143184472672135,6.545849647279623,-0.1459656198046792,0.22951705597036365,0.10450112885944089,A,-1.0131637548603,-0.9570104842019438,A,2.9762486444870366,2.9921064709610126,4.871131050046899,H,5.052709997653851,0.07607758247948337,5.537143880075878,0.06123735453013637,A,7.513119537399437,J,4.725461421930824,0.10934967911120476,3.284554311093288
967,-2.97812041232358,0.1277605434635341,3.0064595427884235,-0.6315649795173559,2.924104549558416,-0.6645078964735672,1.395273177990925,0.23175009471841235,A,-0.10029292101458026,-0.23474471846331788,D,2.771461635209219,5.032631738701315,4.179729199784426,H,4.968928143224317,0.09195630209038315,5.309573788500838,0.13883291426032657,B,7.40863967165018,M,4.7197648735450946,-2.84409892828539,2.2198061905423008
968,2.6311801143057383,0.48357552981739294,0.16801623989602998,0.17872230652642296,3.8971476699485628,1.4388947042755411,1.4470743600220177,0.342414250020918,A,0.10781279388124547,1.14647142558826,C,3.1831806085266345,2.99641457804792,6.26210115097798,C,1.9470719608675748,0.18097431110892043,5.878487817137392,0.057797097791818075,C,7.210181782327493,J,5.736646884254153,-2.4436294360862574,2.7144644654620596
969,-1.7418679674445725,0.3010001611440313,3.677963686141336,0.19141610213024207,10.536339740076263,0.8600855669161153,-1.2494507387869085,0.40910466242835847,B,-0.3565732328691813,1.2842465165416277,B,3.587302324558728,4.044750902473019,4.6790831811966465,C,5.00803466680513,0.07406807498088207,5.759295029407969,0.128579883893212,C,7.451724152371523,J,4.54437390057761,0.8980353501964435,4.261597172651879
970,-0.819768947209436,0.7404857840439342,10.174101432033789,-0.5268411657858497,3.339799681158965,1.5476924943557206,-0.9097546856682972,0.0056682970922948715,A,-0.7252921146797336,-1.9282337217325962,A,3.799862790336959,2.977186710679912,4.424234773433007,F,2.0305560439628234,0.005285887038449741,5.900592012628961,0.24632554856047506,A,7.894686469787831,J,3.2022612437740046,-2.5038637202445435,3.9296956895478266
971,-0.2620228430906585,-0.09982092927438986,-2.208307363430815,-2.712289642243353,11.364646153205591,0.5356329507006206,-2.27164561446855,0.0193934537567046,A,0.18674697170704774,0.029790971372972437,C,3.3445583002956534,4.937091862198786,4.892546821653285,C,4.950487619083433,0.020790529936598818,5.820604725132403,0.11922960480626303,A,7.778896927849222,B,3.2336877672412276,-2.0769589972077824,3.8507178663001795
972,-2.0349551083636634,0.4844623439663682,-2.6382717659551553,-2.2484371945538006,8.923075379126184,-0.14650396369860166,-0.17503786906939903,0.18513656397154102,A,0.0682677298353717,0.6633136107683205,B,2.770176663796057,4.038683300894966,6.259840376643636,F,4.022141677233204,0.1518394971015879,5.690637410812165,0.023019419698495646,B,7.235897831758045,H,5.212848075599104,0.4410545947113363,1.9215877725671289
973,-1.0398525493575312,1.9844266470168586,-3.5869518500730635,-2.0136019758831494,8.691480867695295,0.8588008129859496,1.2504076123882386,0.5743504461083173,A,-0.47238173061227584,0.2331738729691308,A,2.7901699502637882,3.9352576327540687,5.051019101270709,C,4.962888605797376,0.14169728861876066,5.079386050712852,0.01802379688824331,A,7.285714262592098,J,5.2979263646635415,-0.1634288883510041,2.604964993275366
974,2.7290221889498874,0.8278254507798157,-3.295780418440389,-0.24969329510246785,6.407903170522581,0.45621565155122495,0.4103459959937086,0.08576364840141774,A,-0.6207679096411631,-0.01947145961881582,C,2.4891586452679015,2.9961552903944066,5.304086362332104,G,5.000227723177505,0.07083582955639915,6.108600890020448,0.3251590045468989,A,7.474612782754736,O,4.892989779398082,-3.0564188931128236,1.925122508803665
975,-3.1868087405225167,0.6131611442706005,-1.5800008450216663,-1.7004883509889472,5.786507643677813,0.9407380013328313,-1.3979678382029994,0.18261261519611027,B,-0.4027144558763941,0.3224463411778982,A,3.5334055268140836,2.0778978234538776,4.168826343916585,A,3.064073650682758,0.0532624867306717,5.407963034099886,0.15567121750889903,B,7.611271370042746,C,3.7974913207210426,-3.5141946403321316,2.7168333043188095
